Standard Report - Exports,,
Current date: 11/13/2021 6:15 PM (Eastern Standard Time),,
District: All Districts,,
Commodity: All Commodities,,
Domestic/Foreign: Total Exports,,
,Measures,Value ($US)
Country,Time,
,Aug-21,"778,162"
,Sep-21,"2,350,992"
Botswana,Jan-10,"2,475,622"
,Feb-10,"1,736,106"
,Mar-10,"2,292,851"
,Apr-10,"2,714,768"
,May-10,"2,741,548"
,Jun-10,"3,810,335"
,Jul-10,"3,651,911"
,Aug-10,"2,659,984"
,Sep-10,"1,466,291"
,Oct-10,"6,430,011"
,Nov-10,"4,283,963"
,Dec-10,"14,233,557"
,Jan-11,"1,124,690"
,Feb-11,"1,549,049"
,Mar-11,"2,242,241"
,Apr-11,"3,385,752"
,May-11,"2,553,833"
,Jun-11,"2,728,414"
,Jul-11,"1,296,439"
,Aug-11,"2,884,490"
,Sep-11,"4,589,584"
,Oct-11,"12,149,044"
,Nov-11,"4,568,384"
,Dec-11,"5,201,671"
,Jan-12,"4,161,623"
,Feb-12,"10,941,574"
,Mar-12,"4,059,532"
,Apr-12,"2,573,186"
,May-12,"4,623,898"
,Jun-12,"3,956,229"
,Jul-12,"1,507,006"
,Aug-12,"2,117,924"
,Sep-12,"4,357,818"
,Oct-12,"5,257,426"
,Nov-12,"2,427,341"
,Dec-12,"2,000,400"
,Jan-13,"1,712,063"
,Feb-13,"11,841,910"
,Mar-13,"7,171,980"
,Apr-13,"11,950,521"
,May-13,"2,003,123"
,Jun-13,"3,936,384"
,Jul-13,"5,577,886"
,Aug-13,"19,554,129"
,Sep-13,"2,377,677"
,Oct-13,"4,670,034"
,Nov-13,"8,247,798"
,Dec-13,"3,047,324"
,Jan-14,"1,738,568"
,Feb-14,"1,740,828"
,Mar-14,"3,182,391"
,Apr-14,"6,851,156"
,May-14,"2,625,663"
,Jun-14,"11,832,980"
,Jul-14,"4,119,793"
,Aug-14,"6,748,331"
,Sep-14,"3,119,141"
,Oct-14,"5,799,754"
,Nov-14,"2,545,319"
,Dec-14,"2,557,630"
,Jan-15,"3,788,761"
,Feb-15,"2,224,008"
,Mar-15,"3,995,092"
,Apr-15,"3,442,284"
,May-15,"3,762,408"
,Jun-15,"3,081,731"
,Jul-15,"2,845,156"
,Aug-15,"3,213,461"
,Sep-15,"2,619,580"
,Oct-15,"3,267,887"
,Nov-15,"3,086,938"
,Dec-15,"3,959,148"
,Jan-16,"4,779,434"
,Feb-16,"3,109,345"
,Mar-16,"3,327,948"
,Apr-16,"7,864,034"
,May-16,"2,631,480"
,Jun-16,"4,035,077"
,Jul-16,"2,234,126"
,Aug-16,"2,901,923"
,Sep-16,"5,041,320"
,Oct-16,"3,260,581"
,Nov-16,"1,848,620"
,Dec-16,"1,393,494"
,Jan-17,"3,124,455"
,Feb-17,"1,604,330"
,Mar-17,"3,857,595"
,Apr-17,"1,243,744"
,May-17,"1,293,083"
,Jun-17,"1,255,170"
,Jul-17,"5,106,914"
,Aug-17,"59,378,225"
,Sep-17,"2,475,819"
,Oct-17,"1,551,293"
,Nov-17,"5,686,364"
,Dec-17,"6,468,287"
,Jan-18,"6,955,272"
,Feb-18,"7,459,249"
,Mar-18,"11,367,682"
,Apr-18,"5,384,985"
,May-18,"6,519,317"
,Jun-18,"10,553,358"
,Jul-18,"10,644,605"
,Aug-18,"3,186,068"
,Sep-18,"1,589,221"
,Oct-18,"7,709,534"
,Nov-18,"7,369,001"
,Dec-18,"3,170,569"
,Jan-19,"2,320,936"
,Feb-19,"2,862,677"
,Mar-19,"2,531,662"
,Apr-19,"62,045,284"
,May-19,"4,485,154"
,Jun-19,"2,058,322"
,Jul-19,"3,543,179"
,Aug-19,"7,855,410"
,Sep-19,"3,601,618"
,Oct-19,"3,605,870"
,Nov-19,"6,170,857"
,Dec-19,"3,412,825"
,Jan-20,"19,172,379"
,Feb-20,"1,355,012"
,Mar-20,"7,523,485"
,Apr-20,"1,344,615"
,May-20,"867,523"
,Jun-20,"2,735,607"
,Jul-20,"4,550,873"
,Aug-20,"844,900"
,Sep-20,"1,310,338"
,Oct-20,"5,557,415"
,Nov-20,"2,725,945"
,Dec-20,"669,157"
,Jan-21,"1,901,718"
,Feb-21,"1,685,693"
,Mar-21,"2,513,178"
,Apr-21,"10,723,481"
,May-21,"1,907,042"
,Jun-21,"2,718,389"
,Jul-21,"2,756,572"
,Aug-21,"6,890,844"
,Sep-21,"7,913,772"
Brazil,Jan-10,"2,265,383,193"
,Feb-10,"2,360,276,428"
,Mar-10,"3,086,290,103"
,Apr-10,"2,758,056,400"
,May-10,"2,916,911,706"
,Jun-10,"3,025,396,017"
,Jul-10,"3,365,250,673"
,Aug-10,"3,426,996,125"
,Sep-10,"2,978,885,156"
,Oct-10,"3,201,026,794"
,Nov-10,"3,023,001,254"
,Dec-10,"3,010,200,162"
,Jan-11,"3,225,212,951"
,Feb-11,"2,866,345,216"
,Mar-11,"3,606,763,293"
,Apr-11,"3,437,155,701"
,May-11,"3,620,344,565"
,Jun-11,"3,604,422,497"
,Jul-11,"3,714,035,833"
,Aug-11,"3,967,105,826"
,Sep-11,"4,069,888,942"
,Oct-11,"3,941,519,479"
,Nov-11,"3,578,233,375"
,Dec-11,"3,387,811,308"
,Jan-12,"3,052,854,262"
,Feb-12,"3,149,222,902"
,Mar-12,"3,935,941,279"
,Apr-12,"3,641,023,173"
,May-12,"3,488,069,765"
,Jun-12,"3,591,085,282"
,Jul-12,"3,472,399,137"
,Aug-12,"3,957,695,864"
,Sep-12,"3,920,345,488"
,Oct-12,"4,142,622,136"
,Nov-12,"3,828,274,673"
,Dec-12,"3,591,744,274"
,Jan-13,"3,071,314,784"
,Feb-13,"3,574,686,968"
,Mar-13,"3,744,411,196"
,Apr-13,"3,370,325,742"
,May-13,"3,377,474,757"
,Jun-13,"3,884,560,748"
,Jul-13,"4,389,152,129"
,Aug-13,"4,233,797,742"
,Sep-13,"3,719,299,559"
,Oct-13,"3,931,718,216"
,Nov-13,"3,127,921,590"
,Dec-13,"3,680,843,533"
,Jan-14,"3,487,342,459"
,Feb-14,"3,289,529,275"
,Mar-14,"3,974,350,394"
,Apr-14,"3,357,572,018"
,May-14,"3,661,803,139"
,Jun-14,"3,544,008,580"
,Jul-14,"3,636,629,309"
,Aug-14,"3,683,949,865"
,Sep-14,"3,585,314,820"
,Oct-14,"3,865,913,603"
,Nov-14,"3,225,031,563"
,Dec-14,"3,120,282,441"
,Jan-15,"2,777,529,199"
,Feb-15,"2,815,655,451"
,Mar-15,"2,829,616,700"
,Apr-15,"2,977,649,332"
,May-15,"2,916,696,071"
,Jun-15,"2,971,097,340"
,Jul-15,"2,407,894,701"
,Aug-15,"2,517,129,767"
,Sep-15,"2,569,795,649"
,Oct-15,"2,230,592,920"
,Nov-15,"2,225,199,471"
,Dec-15,"2,401,681,751"
,Jan-16,"2,073,681,876"
,Feb-16,"1,985,443,844"
,Mar-16,"2,329,149,374"
,Apr-16,"2,252,327,513"
,May-16,"2,624,937,057"
,Jun-16,"2,471,055,127"
,Jul-16,"2,604,175,636"
,Aug-16,"2,966,877,870"
,Sep-16,"2,627,893,668"
,Oct-16,"2,653,727,473"
,Nov-16,"3,045,462,196"
,Dec-16,"2,558,532,674"
,Jan-17,"2,695,447,318"
,Feb-17,"2,641,553,634"
,Mar-17,"2,831,263,668"
,Apr-17,"2,828,380,510"
,May-17,"3,243,302,755"
,Jun-17,"3,035,244,384"
,Jul-17,"3,165,978,832"
,Aug-17,"3,267,281,198"
,Sep-17,"3,297,382,760"
,Oct-17,"3,834,778,007"
,Nov-17,"3,119,212,874"
,Dec-17,"3,370,862,200"
,Jan-18,"3,030,565,214"
,Feb-18,"2,909,196,571"
,Mar-18,"3,276,127,649"
,Apr-18,"3,200,161,882"
,May-18,"3,242,992,306"
,Jun-18,"3,337,119,224"
,Jul-18,"3,384,851,878"
,Aug-18,"3,679,373,671"
,Sep-18,"3,341,670,399"
,Oct-18,"3,862,989,558"
,Nov-18,"2,941,709,980"
,Dec-18,"3,193,589,326"
,Jan-19,"3,350,988,794"
,Feb-19,"2,964,293,584"
,Mar-19,"3,674,324,580"
,Apr-19,"3,270,916,151"
,May-19,"3,537,711,126"
,Jun-19,"3,882,605,032"
,Jul-19,"3,588,472,696"
,Aug-19,"3,714,642,454"
,Sep-19,"3,524,780,161"
,Oct-19,"3,850,517,655"
,Nov-19,"4,047,836,423"
,Dec-19,"3,459,224,477"
,Jan-20,"3,546,970,516"
,Feb-20,"3,166,435,442"
,Mar-20,"3,425,925,269"
,Apr-20,"2,296,810,372"
,May-20,"2,232,714,210"
,Jun-20,"2,170,597,870"
,Jul-20,"2,595,029,802"
,Aug-20,"2,768,033,556"
,Sep-20,"2,877,146,922"
,Oct-20,"3,086,893,154"
,Nov-20,"3,063,665,472"
,Dec-20,"3,364,741,894"
,Jan-21,"3,124,650,788"
,Feb-21,"2,988,382,250"
,Mar-21,"3,221,365,850"
,Apr-21,"3,407,709,254"
,May-21,"3,593,939,908"
,Jun-21,"4,161,142,655"
,Jul-21,"4,317,833,821"
,Aug-21,"4,887,276,094"
,Sep-21,"4,464,395,105"
British Indian Ocean Territories,Jan-10,"111,745"
,Feb-10,"44,264"
,Mar-10,"664,826"
,Apr-10,"104,025"
,May-10,"119,194"
,Jun-10,"45,311"
,Jul-10,"4,471"
,Aug-10,"8,716"
,Sep-10,"29,267"
,Oct-10,"170,363"
,Nov-10,"4,183"
,Dec-10,"173,343"
,Jan-11,"1,005,830"
,Feb-11,"34,272"
,Mar-11,"41,703"
,Apr-11,"89,178"
,May-11,"7,441"
,Jun-11,"9,687"
,Jul-11,"5,035"
,Aug-11,"5,116"
,Sep-11,"22,543"
,Oct-11,"26,763"
,Nov-11,"854,722"
,Dec-11,"110,125"
,Jan-12,"819,746"
,Feb-12,"138,077"
,Mar-12,"4,935"
,Apr-12,808
,May-12,"95,953"
,Jun-12,"48,818"
,Jul-12,"291,944"
,Aug-12,"361,148"
,Sep-12,"149,194"
,Oct-12,"290,459"
,Nov-12,"279,448"
,Dec-12,"244,678"
,Jan-13,"161,372"
,Feb-13,"326,220"
,Mar-13,"165,010"
,Apr-13,
,May-13,"5,310"
,Jun-13,"17,447"
,Jul-13,"35,430"
,Aug-13,"8,869"
,Sep-13,"26,021"
,Oct-13,"3,071"
,Nov-13,
,Dec-13,"13,308"
,Jan-14,"16,775"
,Feb-14,"11,265"
,Mar-14,"53,276"
,Apr-14,"17,653"
,May-14,"67,646"
,Jun-14,"459,645"
,Jul-14,"13,048"
,Aug-14,"5,955"
,Sep-14,"9,938"
,Oct-14,71
,Nov-14,"43,750"
,Dec-14,"1,400,076"
,Jan-15,"8,527"
,Feb-15,"273,441"
,Mar-15,"20,507"
,Apr-15,"178,168"
,May-15,
,Jun-15,
,Jul-15,166
,Aug-15,262
,Sep-15,"3,073"
,Oct-15,"12,489"
,Nov-15,
,Dec-15,"84,383"
,Jan-16,"46,054"
,Feb-16,"242,110"
,Mar-16,"312,368"
,Apr-16,"453,989"
,May-16,"562,822"
,Jun-16,"353,179"
,Jul-16,"299,757"
,Aug-16,"445,908"
,Sep-16,"1,125,331"
,Oct-16,"700,188"
,Nov-16,"228,710"
,Dec-16,"648,084"
,Jan-17,"600,081"
,Feb-17,"3,031,903"
,Mar-17,"403,238"
,Apr-17,"28,002,393"
,May-17,"460,568"
,Jun-17,"308,286"
,Jul-17,"782,309"
,Aug-17,"975,493"
,Sep-17,"389,918"
,Oct-17,"335,249"
,Nov-17,"534,492"
,Dec-17,"510,938"
,Jan-18,"138,506"
,Feb-18,"262,547"
,Mar-18,"1,127,444"
,Apr-18,"1,377,681"
,May-18,"824,304"
,Jun-18,"967,766"
,Jul-18,"575,605"
,Aug-18,"2,392,030"
,Sep-18,"806,438"
,Oct-18,"233,783"
,Nov-18,"266,760"
,Dec-18,"239,615"
,Jan-19,"1,063,324"
,Feb-19,"373,283"
,Mar-19,"645,249"
,Apr-19,"3,309,658"
,May-19,"665,092"
,Jun-19,"817,722"
,Jul-19,"527,543"
,Aug-19,"879,194"
,Sep-19,"1,331,702"
,Oct-19,"6,298,715"
,Nov-19,"824,118"
,Dec-19,"6,269,728"
,Jan-20,"435,203"
,Feb-20,"427,160"
,Mar-20,"1,084,133"
,Apr-20,"260,848"
,May-20,"252,326"
,Jun-20,"1,020,986"
,Jul-20,"450,865"
,Aug-20,"455,235"
,Sep-20,"444,785"
,Oct-20,"361,729"
,Nov-20,"977,493"
,Dec-20,"1,129,182"
,Jan-21,"613,776"
,Feb-21,"444,587"
,Mar-21,"679,342"
,Apr-21,"775,813"
,May-21,"379,184"
,Jun-21,"1,212,966"
,Jul-21,"343,320"
,Aug-21,"152,124"
,Sep-21,"117,386"
British Virgin Islands,Jan-10,"11,257,992"
,Feb-10,"11,251,606"
,Mar-10,"11,956,022"
,Apr-10,"15,655,174"
,May-10,"9,140,815"
,Jun-10,"13,515,714"
,Jul-10,"10,787,520"
,Aug-10,"9,164,724"
,Sep-10,"10,944,191"
,Oct-10,"13,433,431"
,Nov-10,"12,866,334"
,Dec-10,"15,804,931"
,Jan-11,"10,277,454"
,Feb-11,"10,969,323"
,Mar-11,"14,202,100"
,Apr-11,"14,307,133"
,May-11,"11,880,769"
,Jun-11,"13,101,252"
,Jul-11,"11,026,928"
,Aug-11,"10,032,345"
,Sep-11,"14,605,247"
,Oct-11,"10,609,592"
,Nov-11,"15,432,038"
,Dec-11,"15,030,086"
,Jan-12,"11,265,063"
,Feb-12,"33,403,145"
,Mar-12,"14,531,904"
,Apr-12,"9,711,727"
,May-12,"10,367,166"
,Jun-12,"10,886,974"
,Jul-12,"10,864,124"
,Aug-12,"9,140,043"
,Sep-12,"9,621,869"
,Oct-12,"10,997,205"
,Nov-12,"22,942,620"
,Dec-12,"18,027,291"
,Jan-13,"14,594,517"
,Feb-13,"14,652,908"
,Mar-13,"13,120,514"
,Apr-13,"13,563,875"
,May-13,"23,549,934"
,Jun-13,"24,952,614"
,Jul-13,"16,399,017"
,Aug-13,"45,450,585"
,Sep-13,"17,799,077"
,Oct-13,"22,257,598"
,Nov-13,"45,693,516"
,Dec-13,"60,692,642"
,Jan-14,"39,935,538"
,Feb-14,"12,477,945"
,Mar-14,"21,314,815"
,Apr-14,"14,996,277"
,May-14,"65,538,738"
,Jun-14,"13,287,455"
,Jul-14,"58,403,237"
,Aug-14,"54,844,413"
,Sep-14,"17,542,631"
,Oct-14,"49,574,618"
,Nov-14,"23,104,547"
,Dec-14,"16,807,570"
,Jan-15,"13,456,458"
,Feb-15,"14,417,262"
,Mar-15,"15,812,782"
,Apr-15,"17,217,872"
,May-15,"15,403,348"
,Jun-15,"14,401,538"
,Jul-15,"15,674,573"
,Aug-15,"12,829,625"
,Sep-15,"13,440,819"
,Oct-15,"16,517,075"
,Nov-15,"92,136,807"
,Dec-15,"18,450,412"
,Jan-16,"16,645,828"
,Feb-16,"13,966,228"
,Mar-16,"64,824,358"
,Apr-16,"12,666,689"
,May-16,"19,614,114"
,Jun-16,"45,366,859"
,Jul-16,"14,750,432"
,Aug-16,"12,325,822"
,Sep-16,"13,388,373"
,Oct-16,"84,223,195"
,Nov-16,"19,618,327"
,Dec-16,"15,530,396"
,Jan-17,"21,401,723"
,Feb-17,"50,348,883"
,Mar-17,"19,158,829"
,Apr-17,"15,991,899"
,May-17,"19,893,024"
,Jun-17,"54,160,773"
,Jul-17,"31,633,609"
,Aug-17,"35,539,037"
,Sep-17,"42,974,705"
,Oct-17,"20,622,329"
,Nov-17,"27,410,931"
,Dec-17,"60,993,986"
,Jan-18,"32,009,096"
,Feb-18,"33,261,717"
,Mar-18,"110,419,768"
,Apr-18,"29,291,026"
,May-18,"33,784,182"
,Jun-18,"34,947,207"
,Jul-18,"97,803,319"
,Aug-18,"55,468,982"
,Sep-18,"86,265,063"
,Oct-18,"94,905,927"
,Nov-18,"105,182,300"
,Dec-18,"109,380,757"
,Jan-19,"82,680,328"
,Feb-19,"23,268,911"
,Mar-19,"106,524,998"
,Apr-19,"51,885,910"
,May-19,"33,612,910"
,Jun-19,"94,911,321"
,Jul-19,"24,915,377"
,Aug-19,"30,031,197"
,Sep-19,"33,077,696"
,Oct-19,"27,462,736"
,Nov-19,"38,787,322"
,Dec-19,"33,410,177"
,Jan-20,"86,713,684"
,Feb-20,"36,607,515"
,Mar-20,"17,852,067"
,Apr-20,"12,838,964"
,May-20,"12,685,519"
,Jun-20,"11,891,511"
,Jul-20,"15,098,148"
,Aug-20,"11,123,993"
,Sep-20,"11,124,440"
,Oct-20,"15,509,144"
,Nov-20,"14,837,382"
,Dec-20,"37,295,979"
,Jan-21,"12,912,307"
,Feb-21,"40,695,724"
,Mar-21,"15,216,387"
,Apr-21,"15,293,123"
,May-21,"14,091,674"
,Jun-21,"21,350,254"
,Jul-21,"14,451,055"
,Aug-21,"14,949,496"
,Sep-21,"17,975,833"
Brunei,Jan-10,"6,963,661"
,Feb-10,"5,903,546"
,Mar-10,"6,855,133"
,Apr-10,"17,795,562"
,May-10,"13,656,490"
,Jun-10,"8,543,932"
,Jul-10,"12,199,795"
,Aug-10,"12,727,100"
,Sep-10,"8,062,740"
,Oct-10,"9,598,475"
,Nov-10,"9,333,041"
,Dec-10,"12,528,544"
,Jan-11,"10,988,950"
,Feb-11,"10,032,226"
,Mar-11,"10,484,613"
,Apr-11,"12,088,388"
,May-11,"53,433,213"
,Jun-11,"18,966,333"
,Jul-11,"14,698,404"
,Aug-11,"8,351,406"
,Sep-11,"12,045,897"
,Oct-11,"10,565,153"
,Nov-11,"8,533,208"
,Dec-11,"14,183,844"
,Jan-12,"13,480,705"
,Feb-12,"12,679,502"
,Mar-12,"12,772,201"
,Apr-12,"14,068,888"
,May-12,"13,214,544"
,Jun-12,"15,194,604"
,Jul-12,"11,403,415"
,Aug-12,"8,134,889"
,Sep-12,"11,076,185"
,Oct-12,"11,577,356"
,Nov-12,"19,356,048"
,Dec-12,"14,651,302"
,Jan-13,"10,290,978"
,Feb-13,"12,712,651"
,Mar-13,"17,542,558"
,Apr-13,"12,863,010"
,May-13,"16,127,427"
,Jun-13,"66,675,597"
,Jul-13,"15,204,319"
,Aug-13,"11,675,232"
,Sep-13,"20,671,515"
,Oct-13,"136,226,425"
,Nov-13,"218,623,423"
,Dec-13,"19,684,704"
,Jan-14,"11,132,979"
,Feb-14,"8,229,133"
,Mar-14,"183,974,014"
,Apr-14,"130,804,399"
,May-14,"74,288,418"
,Jun-14,"14,653,581"
,Jul-14,"9,239,999"
,Aug-14,"8,601,494"
,Sep-14,"12,011,595"
,Oct-14,"10,070,084"
,Nov-14,"9,008,973"
,Dec-14,"77,195,451"
,Jan-15,"9,646,408"
,Feb-15,"28,870,781"
,Mar-15,"12,682,449"
,Apr-15,"6,920,476"
,May-15,"9,694,946"
,Jun-15,"7,117,312"
,Jul-15,"6,755,625"
,Aug-15,"9,506,205"
,Sep-15,"13,124,643"
,Oct-15,"7,899,946"
,Nov-15,"8,150,626"
,Dec-15,"13,077,221"
,Jan-16,"9,902,268"
,Feb-16,"6,590,369"
,Mar-16,"9,235,592"
,Apr-16,"8,562,202"
,May-16,"5,415,244"
,Jun-16,"5,769,539"
,Jul-16,"4,774,761"
,Aug-16,"7,347,537"
,Sep-16,"14,763,495"
,Oct-16,"522,203,300"
,Nov-16,"6,827,726"
,Dec-16,"12,963,649"
,Jan-17,"5,227,071"
,Feb-17,"6,552,575"
,Mar-17,"6,414,162"
,Apr-17,"6,784,412"
,May-17,"4,720,352"
,Jun-17,"44,364,923"
,Jul-17,"7,396,845"
,Aug-17,"5,441,428"
,Sep-17,"7,635,689"
,Oct-17,"8,944,166"
,Nov-17,"5,659,757"
,Dec-17,"11,977,960"
,Jan-18,"6,721,523"
,Feb-18,"7,936,097"
,Mar-18,"15,812,648"
,Apr-18,"4,538,671"
,May-18,"7,979,521"
,Jun-18,"137,367,390"
,Jul-18,"9,919,221"
,Aug-18,"19,433,812"
,Sep-18,"12,980,580"
,Oct-18,"7,212,036"
,Nov-18,"8,968,352"
,Dec-18,"27,140,195"
,Jan-19,"15,190,320"
,Feb-19,"6,775,559"
,Mar-19,"179,499,696"
,Apr-19,"8,935,214"
,May-19,"18,778,784"
,Jun-19,"8,341,943"
,Jul-19,"11,792,144"
,Aug-19,"8,094,134"
,Sep-19,"7,347,857"
,Oct-19,"7,891,473"
,Nov-19,"6,622,366"
,Dec-19,"8,591,720"
,Jan-20,"7,093,443"
,Feb-20,"11,050,827"
,Mar-20,"14,226,267"
,Apr-20,"13,400,956"
,May-20,"9,822,473"
,Jun-20,"10,153,543"
,Jul-20,"5,623,901"
,Aug-20,"12,783,488"
,Sep-20,"6,999,670"
,Oct-20,"14,356,722"
,Nov-20,"4,313,834"
,Dec-20,"10,193,702"
,Jan-21,"8,123,350"
,Feb-21,"4,851,310"
,Mar-21,"7,574,582"
,Apr-21,"8,949,539"
,May-21,"10,891,046"
,Jun-21,"5,924,851"
,Jul-21,"4,432,852"
,Aug-21,"15,569,191"
,Sep-21,"13,136,181"
Bulgaria,Jan-10,"10,054,367"
,Feb-10,"12,093,200"
,Mar-10,"15,977,152"
,Apr-10,"16,822,396"
,May-10,"14,648,453"
,Jun-10,"14,116,132"
,Jul-10,"12,452,063"
,Aug-10,"15,900,113"
,Sep-10,"15,506,899"
,Oct-10,"13,496,057"
,Nov-10,"13,996,472"
,Dec-10,"15,818,198"
,Jan-11,"22,759,367"
,Feb-11,"13,074,423"
,Mar-11,"22,816,859"
,Apr-11,"23,247,191"
,May-11,"35,382,083"
,Jun-11,"31,514,747"
,Jul-11,"17,984,113"
,Aug-11,"18,628,368"
,Sep-11,"23,049,564"
,Oct-11,"13,781,438"
,Nov-11,"19,086,812"
,Dec-11,"17,264,856"
,Jan-12,"17,704,453"
,Feb-12,"21,782,641"
,Mar-12,"33,138,015"
,Apr-12,"22,139,612"
,May-12,"23,062,420"
,Jun-12,"17,462,826"
,Jul-12,"19,457,278"
,Aug-12,"16,970,100"
,Sep-12,"20,077,273"
,Oct-12,"16,030,942"
,Nov-12,"18,166,712"
,Dec-12,"22,553,007"
,Jan-13,"17,020,061"
,Feb-13,"18,941,784"
,Mar-13,"26,252,892"
,Apr-13,"19,760,530"
,May-13,"19,494,927"
,Jun-13,"22,160,957"
,Jul-13,"24,854,448"
,Aug-13,"25,659,808"
,Sep-13,"30,957,311"
,Oct-13,"45,758,571"
,Nov-13,"27,238,000"
,Dec-13,"29,223,785"
,Jan-14,"26,826,937"
,Feb-14,"39,749,961"
,Mar-14,"34,665,011"
,Apr-14,"45,178,706"
,May-14,"35,481,275"
,Jun-14,"23,508,240"
,Jul-14,"39,656,553"
,Aug-14,"23,960,769"
,Sep-14,"24,274,093"
,Oct-14,"20,084,628"
,Nov-14,"24,862,189"
,Dec-14,"20,641,928"
,Jan-15,"25,243,857"
,Feb-15,"19,236,103"
,Mar-15,"24,889,900"
,Apr-15,"22,640,873"
,May-15,"19,688,109"
,Jun-15,"24,275,631"
,Jul-15,"28,954,158"
,Aug-15,"26,245,615"
,Sep-15,"21,418,924"
,Oct-15,"30,406,178"
,Nov-15,"24,143,671"
,Dec-15,"22,337,352"
,Jan-16,"14,058,323"
,Feb-16,"20,652,624"
,Mar-16,"23,695,416"
,Apr-16,"27,660,690"
,May-16,"21,931,112"
,Jun-16,"21,100,194"
,Jul-16,"23,058,323"
,Aug-16,"16,002,426"
,Sep-16,"20,316,008"
,Oct-16,"16,589,428"
,Nov-16,"24,850,324"
,Dec-16,"39,104,595"
,Jan-17,"14,932,018"
,Feb-17,"17,837,014"
,Mar-17,"28,846,768"
,Apr-17,"16,680,891"
,May-17,"40,139,500"
,Jun-17,"97,776,436"
,Jul-17,"18,127,964"
,Aug-17,"19,238,211"
,Sep-17,"20,912,828"
,Oct-17,"25,695,932"
,Nov-17,"22,758,130"
,Dec-17,"58,498,881"
,Jan-18,"20,792,581"
,Feb-18,"22,247,135"
,Mar-18,"29,621,822"
,Apr-18,"24,005,972"
,May-18,"26,616,026"
,Jun-18,"28,620,856"
,Jul-18,"18,850,406"
,Aug-18,"29,730,283"
,Sep-18,"49,592,279"
,Oct-18,"64,041,535"
,Nov-18,"23,127,439"
,Dec-18,"32,804,188"
,Jan-19,"20,699,343"
,Feb-19,"63,899,776"
,Mar-19,"63,885,138"
,Apr-19,"35,789,411"
,May-19,"52,001,695"
,Jun-19,"57,340,227"
,Jul-19,"22,966,745"
,Aug-19,"26,849,462"
,Sep-19,"35,132,107"
,Oct-19,"26,250,038"
,Nov-19,"37,939,307"
,Dec-19,"19,697,645"
,Jan-20,"20,519,962"
,Feb-20,"21,957,407"
,Mar-20,"35,539,117"
,Apr-20,"47,768,329"
,May-20,"47,312,965"
,Jun-20,"16,603,400"
,Jul-20,"20,779,918"
,Aug-20,"19,273,679"
,Sep-20,"42,677,084"
,Oct-20,"21,654,541"
,Nov-20,"53,064,907"
,Dec-20,"27,914,814"
,Jan-21,"17,617,349"
,Feb-21,"17,680,101"
,Mar-21,"26,418,586"
,Apr-21,"29,559,314"
,May-21,"32,234,278"
,Jun-21,"21,441,672"
,Jul-21,"23,082,003"
,Aug-21,"47,771,289"
,Sep-21,"33,558,504"
Burkina Faso,Jan-10,"820,823"
,Feb-10,"2,624,332"
,Mar-10,"4,667,895"
,Apr-10,"1,958,038"
,May-10,"9,440,173"
,Jun-10,"3,815,026"
,Jul-10,"1,393,183"
,Aug-10,"2,160,879"
,Sep-10,"4,784,649"
,Oct-10,"4,396,286"
,Nov-10,"3,673,074"
,Dec-10,"6,853,174"
,Jan-11,"2,710,897"
,Feb-11,"2,561,746"
,Mar-11,"3,916,997"
,Apr-11,"1,647,390"
,May-11,"2,776,419"
,Jun-11,"2,308,822"
,Jul-11,"2,833,080"
,Aug-11,"1,958,891"
,Sep-11,"2,437,170"
,Oct-11,"2,816,582"
,Nov-11,"4,545,967"
,Dec-11,"2,746,259"
,Jan-12,"2,210,985"
,Feb-12,"4,117,781"
,Mar-12,"2,098,757"
,Apr-12,"6,373,371"
,May-12,"6,786,381"
,Jun-12,"3,470,931"
,Jul-12,"5,427,600"
,Aug-12,"3,461,692"
,Sep-12,"1,517,695"
,Oct-12,"3,578,836"
,Nov-12,"5,833,437"
,Dec-12,"2,399,306"
,Jan-13,"5,910,897"
,Feb-13,"3,963,235"
,Mar-13,"3,751,400"
,Apr-13,"4,173,703"
,May-13,"6,205,028"
,Jun-13,"12,680,922"
,Jul-13,"4,090,396"
,Aug-13,"6,202,058"
,Sep-13,"10,062,025"
,Oct-13,"8,790,860"
,Nov-13,"3,561,249"
,Dec-13,"9,180,110"
,Jan-14,"3,039,872"
,Feb-14,"11,334,413"
,Mar-14,"2,819,483"
,Apr-14,"4,715,244"
,May-14,"9,108,536"
,Jun-14,"6,405,803"
,Jul-14,"6,124,204"
,Aug-14,"9,534,575"
,Sep-14,"5,073,399"
,Oct-14,"7,733,258"
,Nov-14,"5,607,582"
,Dec-14,"2,495,169"
,Jan-15,"1,652,419"
,Feb-15,"2,701,307"
,Mar-15,"4,634,218"
,Apr-15,"4,766,750"
,May-15,"4,680,303"
,Jun-15,"7,189,836"
,Jul-15,"3,354,941"
,Aug-15,"3,753,778"
,Sep-15,"14,058,476"
,Oct-15,"2,330,997"
,Nov-15,"2,756,286"
,Dec-15,"1,996,032"
,Jan-16,"4,101,678"
,Feb-16,"915,774"
,Mar-16,"2,924,595"
,Apr-16,"2,675,900"
,May-16,"1,343,199"
,Jun-16,"3,818,711"
,Jul-16,"1,043,103"
,Aug-16,"1,454,175"
,Sep-16,"4,016,470"
,Oct-16,"4,301,129"
,Nov-16,"7,503,582"
,Dec-16,"1,459,206"
,Jan-17,"6,254,080"
,Feb-17,"4,682,395"
,Mar-17,"6,243,496"
